date,airlineName,flightNumber,craftTypeName,departureCity,departureAirport,departureTime,arrivalCity,arrivalAirport,arrivalTime,stopoverCity,lowestPrice,punctualRate
2020-05-31,东方航空,MU2255,空客330(大型),西安,咸阳国际机场T3,16:50,北京,大兴国际机场,19:00,,1265,
2020-05-31,厦门航空,MF8202,波音738(中型),西宁,曹家堡机场T2,21:35,北京,大兴国际机场,00:05 +1天,,300,
2020-05-31,南方航空,CZ5112,波音738(中型),西宁,曹家堡机场T2,21:35,北京,大兴国际机场,00:05 +1天,,1230,
2020-05-31,东方航空,MU2443,空客320(中型),西宁,曹家堡机场T2,17:55,北京,大兴国际机场,20:10,,1365,100%
2020-05-31,中国联合航空,KN2966,波音737(中型),锡林浩特,锡林浩特机场,21:50,北京,大兴国际机场,23:20,,260,100.00%
2020-05-31,中国联合航空,KN5970,波音737(中型),烟台,蓬莱国际机场,12:40,北京,大兴国际机场,14:15,,256,96.61%
2020-05-31,东方航空,MU5184,空客321(中型),烟台,蓬莱国际机场,13:15,北京,大兴国际机场,14:45,,475,98.32%
2020-05-31,中国联合航空,KN5520,波音737(中型),伊春,林都机场,10:20,北京,大兴国际机场,12:50,,567,100%
2020-05-31,中国联合航空,KN5908,波音737(中型),义乌,义乌机场,13:15,北京,大兴国际机场,15:40,,618,
2020-05-31,中国联合航空,KN5676,波音737(中型),银川,银川河东国际机场,16:20,北京,大兴国际机场,18:25,,263,
2020-05-31,东方航空,MU7870,空客321(中型),银川,银川河东国际机场,18:30,北京,大兴国际机场,20:20,,340,
2020-05-31,河北航空,NS8016,波音738(中型),银川,银川河东国际机场,11:00,北京,大兴国际机场,13:05,,692,100%
2020-05-31,厦门航空,MF7182,波音738(中型),银川,银川河东国际机场,11:00,北京,大兴国际机场,13:05,,710,100%
2020-05-31,中国联合航空,KN5652,波音737(中型),榆林,榆阳机场,17:00,北京,大兴国际机场,18:30,,290,100%
2020-05-31,中国联合航空,KN5676,波音737(中型),张掖,甘州机场,13:55,北京,大兴国际机场,18:25,银川,377,
2020-05-31,东方航空,MU9707,波音737(中型),昭通,昭通机场,15:05,北京,大兴国际机场,18:20,,1025,94.87%
2020-05-31,中国联合航空,KN5832,波音737(中型),珠海,金湾机场,13:20,北京,大兴国际机场,16:40,,608,93%
2020-05-31,南方航空,CZ3733,波音738(中型),珠海,金湾机场,11:45,北京,大兴国际机场,14:55,,990,100.00%
2020-05-31,河北航空,NS8022,波音738(中型),遵义(新舟),新舟机场,11:40,北京,大兴国际机场,14:40,,540,100%
2020-05-31,厦门航空,MF7188,波音738(中型),遵义(新舟),新舟机场,11:40,北京,大兴国际机场,14:40,,630,100%
2020-05-31,南方航空,CZ6114,空客320(中型),北京,大兴国际机场,09:55,鞍山,腾鳌机场,11:35,,450,97%
2020-05-31,南方航空,CZ3148,空客321(中型),北京,大兴国际机场,07:55,北海,福成机场,14:00,长沙,1100,98.32%
2020-05-31,中国联合航空,KN5517,波音737(中型),北京,大兴国际机场,11:55,白城,长安机场,14:05,,312,100%
2020-05-31,中国联合航空,KN5209,波音737(中型),北京,大兴国际机场,08:15,毕节,飞雄机场,11:20,,584,97%
2020-05-31,东方航空,MU2273,空客320(中型),北京,大兴国际机场,20:55,重庆,江北国际机场T3,23:50,,350,
2020-05-31,南方航空,CZ3183,空客321(中型),北京,大兴国际机场,06:50,重庆,江北国际机场T3,09:50,,370,98.32%
2020-05-31,南方航空,CZ2704,空客320(中型),北京,大兴国际机场,17:30,重庆,江北国际机场T3,20:35,,370,
2020-05-31,东方航空,MU5527,空客321(中型),北京,大兴国际机场,19:05,重庆,江北国际机场T3,22:10,,425,
2020-05-31,重庆航空,OQ2002,空客320(中型),北京,大兴国际机场,09:05,重庆,江北国际机场T3,12:05,,460,100.00%
2020-05-31,重庆航空,OQ2302,空客320(中型),北京,大兴国际机场,11:40,重庆,江北国际机场T3,14:50,,460,100.00%
2020-05-31,南方航空,CZ2702,空客320(中型),北京,大兴国际机场,09:05,重庆,江北国际机场T3,12:05,,470,100.00%
2020-05-31,南方航空,CZ2802,空客320(中型),北京,大兴国际机场,11:40,重庆,江北国际机场T3,14:50,,470,100.00%
2020-05-31,南方航空,CZ8815,空客321(中型),北京,大兴国际机场,12:55,重庆,江北国际机场T3,16:05,,470,
2020-05-31,南方航空,CZ3259,空客330(大型),北京,大兴国际机场,15:00,重庆,江北国际机场T3,18:05,,470,100.00%
2020-05-31,厦门航空,MF8455,波音738(中型),北京,大兴国际机场,14:50,重庆,江北国际机场T3,17:50,,790,100%
2020-05-31,南方航空,CZ5802,波音738(中型),北京,大兴国际机场,14:50,重庆,江北国际机场T3,17:50,,1070,100%
2020-05-31,南方航空,CZ3188,空客321(中型),北京,大兴国际机场,07:35,常德,桃花源机场T2,10:00,,930,93%
2020-05-31,中国联合航空,KN5215,波音737(中型),北京,大兴国际机场,07:20,成都,双流国际机场T2,10:20,,511,93%
2020-05-31,中国联合航空,KN5217,波音737(中型),北京,大兴国际机场,15:30,成都,双流国际机场T2,21:10,鄂尔多斯,598,100%
2020-05-31,东方航空,MU5231,空客330(大型),北京,大兴国际机场,20:15,成都,双流国际机场T2,23:05,,635,
2020-05-31,中国联合航空,KN5227,波音737(中型),北京,大兴国际机场,16:00,成都,双流国际机场T2,19:05,,798,
2020-05-31,南方航空,CZ8849,空客330(大型),北京,大兴国际机场,20:15,成都,双流国际机场T2,22:50,,890,
2020-05-31,南方航空,CZ8847,空客330(大型),北京,大兴国际机场,09:40,成都,双流国际机场T2,12:30,,970,90%
2020-05-31,中国联合航空,KN5901,波音737(中型),北京,大兴国际机场,08:10,池州,九华山机场,10:10,,433,100%
2020-05-31,中国联合航空,KN2921,波音737(中型),北京,大兴国际机场,09:00,赤峰,玉龙机场,10:20,,398,96.61%
2020-05-31,南方航空,CZ8837,空客321(中型),北京,大兴国际机场,09:15,揭阳,潮汕机场,12:20,,670,
2020-05-31,南方航空,CZ6572,波音738(中型),北京,大兴国际机场,13:25,揭阳,潮汕机场,16:30,,940,100%
2020-05-31,南方航空,CZ6168,空客320(中型),北京,大兴国际机场,10:55,长春,龙嘉国际机场T2,13:00,,350,100.00%
2020-05-31,南方航空,CZ6180,空客320(中型),北京,大兴国际机场,16:50,长春,龙嘉国际机场T2,19:05,,350,98.32%
2020-05-31,河北航空,NS8017,波音738(中型),北京,大兴国际机场,16:20,长春,龙嘉国际机场T2,18:25,,450,100%
2020-05-31,中国联合航空,KN5529,波音737(中型),北京,大兴国际机场,08:40,长春,龙嘉国际机场T2,10:50,,527,97%
2020-05-31,厦门航空,MF7183,波音738(中型),北京,大兴国际机场,16:20,长春,龙嘉国际机场T2,18:25,,700,100%
2020-05-31,中国联合航空,KN2911,波音737(中型),北京,大兴国际机场,11:40,长沙,黄花国际机场T2,16:20,吕梁,450,
2020-05-31,南方航空,CZ6600,空客321(中型),北京,大兴国际机场,07:20,长沙,黄花国际机场T2,10:10,,790,98.32%
2020-05-31,南方航空,CZ3148,空客321(中型),北京,大兴国际机场,07:55,长沙,黄花国际机场T2,10:50,,870,98.32%
2020-05-31,南方航空,CZ3936,空客321(中型),北京,大兴国际机场,16:35,长沙,黄花国际机场T2,19:20,,870,
2020-05-31,厦门航空,MF8148,波音738(中型),北京,大兴国际机场,19:30,长沙,黄花国际机场T2,22:10,,870,100.00%
2020-05-31,南方航空,CZ5061,波音738(中型),北京,大兴国际机场,19:30,长沙,黄花国际机场T2,22:10,,870,100.00%
2020-05-31,南方航空,CZ3142,空客321(中型),北京,大兴国际机场,21:10,长沙,黄花国际机场T2,23:50,,870,96.61%
2020-05-31,厦门航空,MF8192,波音738(中型),北京,大兴国际机场,12:15,长沙,黄花国际机场T2,14:50,,1040,96.61%
2020-05-31,南方航空,CZ5081,波音738(中型),北京,大兴国际机场,12:15,长沙,黄花国际机场T2,14:50,,1040,96.61%
2020-05-31,南方航空,CZ6122,空客320(中型),北京,大兴国际机场,15:55,大连,周水子国际机场,17:30,,600,100.00%
2020-05-31,南方航空,CZ6128,空客321(中型),北京,大兴国际机场,19:20,大连,周水子国际机场,20:50,,600,98.32%
2020-05-31,南方航空,CZ6126,空客321(中型),北京,大兴国际机场,10:20,大连,周水子国际机场,11:50,,720,98.32%
2020-05-31,南方航空,CZ6130,空客320(中型),北京,大兴国际机场,12:35,大连,周水子国际机场,14:05,,720,100.00%
2020-05-31,南方航空,CZ6134,空客321(中型),北京,大兴国际机场,17:25,大连,周水子国际机场,18:55,,720,100.00%
2020-05-31,中国联合航空,KN5769,波音737(中型),北京,大兴国际机场,18:55,东营,胜利机场,20:10,,278,100%
2020-05-31,中国联合航空,KN5301,波音737(中型),北京,大兴国际机场,19:45,鄂尔多斯,伊金霍洛机场,21:30,,266,96.61%
2020-05-31,中国联合航空,KN5217,波音737(中型),北京,大兴国际机场,15:30,鄂尔多斯,伊金霍洛机场,17:25,,458,
2020-05-31,首都航空,JD5211,空客319(中型),北京,大兴国际机场,21:10,二连浩特,赛乌苏国际机场,22:50,,157,93%
2020-05-31,中国联合航空,KN5951,波音737(中型),北京,大兴国际机场,19:05,佛山,沙堤机场,23:45,上饶,498,
2020-05-31,中国联合航空,KN5775,波音737(中型),北京,大兴国际机场,20:30,福州,长乐国际机场,23:25,,455,100.00%
2020-05-31,厦门航空,MF8120,波音738(中型),北京,大兴国际机场,20:15,福州,长乐国际机场,23:10,,620,96.61%
2020-05-31,厦门航空,MF8108,,北京,大兴国际机场,16:40,福州,长乐国际机场,19:35,,800,98.32%
2020-05-31,厦门航空,MF8172,波音738(中型),北京,大兴国际机场,18:30,福州,长乐国际机场,21:30,,800,96.61%
2020-05-31,厦门航空,MF8116,波音738(中型),北京,大兴国际机场,12:00,福州,长乐国际机场,14:50,,840,98.32%
2020-05-31,厦门航空,MF8166,波音738(中型),北京,大兴国际机场,14:15,福州,长乐国际机场,17:15,,840,98.32%
2020-05-31,南方航空,CZ5049,波音738(中型),北京,大兴国际机场,12:00,福州,长乐国际机场,14:50,,1200,98.32%
2020-05-31,南方航空,CZ5069,波音738(中型),北京,大兴国际机场,14:15,福州,长乐国际机场,17:15,,1200,98.32%
2020-05-31,南方航空,CZ5043,波音787(大型),北京,大兴国际机场,16:40,福州,长乐国际机场,19:35,,1200,98.32%
2020-05-31,南方航空,CZ5073,波音738(中型),北京,大兴国际机场,18:30,福州,长乐国际机场,21:30,,1200,96.61%
2020-05-31,南方航空,CZ5053,波音738(中型),北京,大兴国际机场,20:15,福州,长乐国际机场,23:10,,1200,96.61%
2020-05-31,中国联合航空,KN5899,波音737(中型),北京,大兴国际机场,17:05,广州,白云国际机场T1,20:40,,350,100%
2020-05-31,东方航空,MU9661,波音787(大型),北京,大兴国际机场,08:15,广州,白云国际机场T1,11:30,,435,
2020-05-31,南方航空,CZ3110,波音787(大型),北京,大兴国际机场,19:30,广州,白云国际机场T2,22:35,,500,100.00%
2020-05-31,南方航空,CZ3150,波音787(大型),北京,大兴国际机场,14:00,广州,白云国际机场T2,17:20,,520,
2020-05-31,南方航空,CZ3122,空客330(大型),北京,大兴国际机场,17:30,广州,白云国际机场T2,20:50,,1050,96.61%
2020-05-31,厦门航空,MF8187,,北京,大兴国际机场,08:00,广州,白云国际机场T2,11:20,,1550,
2020-05-31,南方航空,CZ5023,波音787(大型),北京,大兴国际机场,08:00,广州,白云国际机场T2,11:20,,1630,
2020-05-31,南方航空,CZ6186,波音737(中型),北京,大兴国际机场,17:15,贵阳,龙洞堡国际机场T2,20:20,,530,98.32%
2020-05-31,南方航空,CZ3654,波音738(中型),北京,大兴国际机场,19:15,贵阳,龙洞堡国际机场T2,22:15,,530,96.61%
2020-05-31,南方航空,CZ3682,波音737(中型),北京,大兴国际机场,09:15,贵阳,龙洞堡国际机场T2,12:20,,760,94.87%
2020-05-31,南方航空,CZ3688,波音737(中型),北京,大兴国际机场,12:05,贵阳,龙洞堡国际机场T2,14:55,,760,98.32%
2020-05-31,南方航空,CZ6188,波音738(中型),北京,大兴国际机场,15:10,贵阳,龙洞堡国际机场T2,18:15,,760,100.00%
2020-05-31,河北航空,NS8039,波音738(中型),北京,大兴国际机场,16:00,贵阳,龙洞堡国际机场T1,18:55,,772,93%
2020-05-31,厦门航空,MF7205,波音738(中型),北京,大兴国际机场,16:00,贵阳,龙洞堡国际机场T1,18:55,,830,93%
2020-05-31,南方航空,CZ3288,波音737(中型),北京,大兴国际机场,22:10,桂林,两江国际机场T2,01:00 +1天,,520,100.00%
2020-05-31,河北航空,NS8029,波音738(中型),北京,大兴国际机场,09:00,桂林,两江国际机场T2,11:50,,550,93%
2020-05-31,厦门航空,MF7195,波音738(中型),北京,大兴国际机场,09:00,桂林,两江国际机场T2,11:50,,640,93%
2020-05-31,南方航空,CZ3282,波音737(中型),北京,大兴国际机场,12:30,桂林,两江国际机场T2,15:40,,650,98.32%
2020-05-31,南方航空,CZ6657,空客320(中型),北京,大兴国际机场,07:40,哈尔滨,太平国际机场T2,09:40,,760,98.32%
2020-05-31,南方航空,CZ6204,空客320(中型),北京,大兴国际机场,09:00,哈尔滨,太平国际机场T2,11:00,,760,98.32%
2020-05-31,南方航空,CZ6616,空客321(中型),北京,大兴国际机场,16:55,哈尔滨,太平国际机场T2,19:20,,760,
2020-05-31,首都航空,JD5509,空客320(中型),北京,大兴国际机场,15:05,海口,美兰国际机场,18:45,,537,
2020-05-31,首都航空,JD5595,空客320(中型),北京,大兴国际机场,15:05,海口,美兰国际机场,20:30,梅州,537,100.00%
2020-05-31,南方航空,CZ6366,空客320(中型),北京,大兴国际机场,08:15,海口,美兰国际机场,11:55,,600,96.61%
2020-05-31,南方航空,CZ3120,空客320(中型),北京,大兴国际机场,13:05,海口,美兰国际机场,17:05,,630,96.61%
2020-05-31,南方航空,CZ6158,空客320(中型),北京,大兴国际机场,17:55,海口,美兰国际机场,21:45,,630,96.49%
2020-05-31,中国联合航空,KN5619,波音737(中型),北京,大兴国际机场,16:45,汉中,城固机场,19:10,,325,100%
2020-05-31,南方航空,CZ6173,空客330(大型),北京,大兴国际机场,21:00,杭州,萧山国际机场T3,23:05,,470,
2020-05-31,首都航空,JD5351,空客320(中型),北京,大兴国际机场,23:05,杭州,萧山国际机场T3,01:15 +1天,,577,100%
2020-05-31,河北航空,NS8019,波音738(中型),北京,大兴国际机场,09:20,杭州,萧山国际机场T3,11:30,,610,100%
2020-05-31,厦门航空,MF7185,波音738(中型),北京,大兴国际机场,09:20,杭州,萧山国际机场T3,11:30,,850,100%
2020-05-31,厦门航空,MF8150,波音738(中型),北京,大兴国际机场,13:40,杭州,萧山国际机场T3,16:00,,970,100%
2020-05-31,南方航空,CZ6163,空客321(中型),北京,大兴国际机场,17:40,杭州,萧山国际机场T3,20:05,,1080,100.00%
2020-05-31,南方航空,CZ5063,波音738(中型),北京,大兴国际机场,13:40,杭州,萧山国际机场T3,16:00,,1190,100%
2020-05-31,东方航空,MU5170,空客320(中型),北京,大兴国际机场,17:00,合肥,新桥国际机场,19:00,,295,98.32%
2020-05-31,东方航空,MU7471,空客320(中型),北京,大兴国际机场,17:15,合肥,新桥国际机场,19:15,,295,
2020-05-31,首都航空,JD5869,空客 A320(中型),北京,大兴国际机场,17:15,合肥,新桥国际机场,19:20,,297,100.00%
2020-05-31,中国联合航空,KN5821,波音737(中型),北京,大兴国际机场,07:25,怀化,芷江机场,10:30,,305,100%
2020-05-31,中国联合航空,KN5615,波音737(中型),北京,大兴国际机场,10:35,惠州,平潭机场,15:50,信阳,473,
2020-05-31,中国联合航空,KN5888,波音737(中型),北京,大兴国际机场,18:25,惠州,平潭机场,21:40,,476,
2020-05-31,首都航空,JD5315,空客320(中型),北京,大兴国际机场,12:55,鸡西,兴凯湖机场,15:25,,602,93%
2020-05-31,厦门航空,MF8211,波音738(中型),北京,大兴国际机场,08:20,嘉峪关,嘉峪关机场,11:15,,1220,
2020-05-31,中国联合航空,KN5651,波音737(中型),北京,大兴国际机场,10:10,金昌,金川机场,14:00,榆林,410,100%
2020-05-31,中国联合航空,KN5967,波音737(中型),北京,大兴国际机场,08:20,晋江,晋江机场,11:20,,439,
2020-05-31,厦门航空,MF8132,波音738(中型),北京,大兴国际机场,12:00,晋江,晋江机场,15:00,,520,96.61%
2020-05-31,厦门航空,MF8114,波音738(中型),北京,大兴国际机场,19:25,晋江,晋江机场,22:30,,520,100.00%
2020-05-31,南方航空,CZ5057,波音738(中型),北京,大兴国际机场,12:00,晋江,晋江机场,15:00,,950,96.61%
2020-05-31,南方航空,CZ5047,波音738(中型),北京,大兴国际机场,19:25,晋江,晋江机场,22:30,,950,100.00%
2020-05-31,中国联合航空,KN5255,波音737(中型),北京,大兴国际机场,14:50,昆明,长水国际机场,20:35,巴中,519,96.61%
2020-05-31,南方航空,CZ3901,空客321(中型),北京,大兴国际机场,09:00,昆明,长水国际机场,12:40,,600,100.00%
2020-05-31,南方航空,CZ3997,空客330(大型),北京,大兴国际机场,19:30,昆明,长水国际机场,23:10,,600,94.87%
2020-05-31,东方航空,MU9708,波音737(中型),北京,大兴国际机场,20:20,昆明,长水国际机场,01:10 +1天,昭通,675,98.32%
2020-05-31,东方航空,MU9027,空客321(中型),北京,大兴国际机场,15:05,昆明,长水国际机场,18:35,,695,
2020-05-31,南方航空,CZ6159,空客321(中型),北京,大兴国际机场,14:40,昆明,长水国际机场,18:15,,700,98.32%
2020-05-31,河北航空,NS8025,波音738(中型),北京,大兴国际机场,14:15,兰州,中川机场T2,16:35,,650,100%
2020-05-31,厦门航空,MF7191,波音738(中型),北京,大兴国际机场,14:15,兰州,中川机场T2,16:35,,700,100%
2020-05-31,首都航空,JD5215,空客319(中型),北京,大兴国际机场,06:45,丽江,三义机场,10:35,,450,91.29%
2020-05-31,东方航空,MU5165,空客321(中型),北京,大兴国际机场,20:20,连云港,白塔埠机场,22:00,,315,100.00%
2020-05-31,东方航空,MU5693,空客321(中型),北京,大兴国际机场,08:00,洛阳,北郊机场,09:50,,205,97%
2020-05-31,中国联合航空,KN2911,波音737(中型),北京,大兴国际机场,11:40,吕梁,吕梁机场,13:25,,304,
2020-05-31,中国联合航空,KN5917,波音737(中型),北京,大兴国际机场,09:15,龙岩,冠豸山机场,12:05,,361,100%
2020-05-31,首都航空,JD5595,空客320(中型),北京,大兴国际机场,15:05,梅州,梅县机场 ,18:15,,497,100%
2020-05-31,首都航空,JD5767,空客319(中型),北京,大兴国际机场,19:10,南昌,昌北国际机场T2,21:45,,425,97%
2020-05-31,东方航空,MU5188,空客320(中型),北京,大兴国际机场,18:00,南昌,昌北国际机场T2,20:40,,495,98.32%
2020-05-31,河北航空,NS8007,波音738(中型),北京,大兴国际机场,09:00,南昌,昌北国际机场T2,11:40,,552,100%
2020-05-31,厦门航空,MF7173,波音738(中型),北京,大兴国际机场,09:00,南昌,昌北国际机场T2,11:40,,600,100%
2020-05-31,南方航空,CZ6946,空客320(中型),北京,大兴国际机场,15:35,南充,高坪机场,18:25,,640,100%
2020-05-31,南方航空,CZ3816,空客321(中型),北京,大兴国际机场,15:30,南宁,吴圩国际机场T2,19:15,,860,
2020-05-31,南方航空,CZ6284,波音737(中型),北京,大兴国际机场,22:15,南宁,吴圩国际机场T2,01:55 +1天,,860,94.87%
2020-05-31,南方航空,CZ3286,波音737(中型),北京,大兴国际机场,07:45,南宁,吴圩国际机场T2,11:15,,1050,98.32%
2020-05-31,南方航空,CZ3278,波音737(中型),北京,大兴国际机场,12:05,南宁,吴圩国际机场T2,15:40,,1050,98.32%
2020-05-31,首都航空,JD5835,空客321(中型),北京,大兴国际机场,06:45,南宁,吴圩国际机场T2,10:30,,2140,
2020-05-31,河北航空,NS8005,波音738(中型),北京,大兴国际机场,08:10,南通,兴东国际机场T3,10:05,,385,100%
2020-05-31,东海航空,DZ6202,波音738(中型),北京,大兴国际机场,12:10,南通,兴东国际机场T3,14:10,,410,
2020-05-31,厦门航空,MF7171,波音738(中型),北京,大兴国际机场,08:10,南通,兴东国际机场T3,10:05,,460,100%
2020-05-31,中国联合航空,KN5759,波音737(中型),北京,大兴国际机场,12:55,南阳,姜营机场,14:50,,351,
2020-05-31,河北航空,NS8027,波音738(中型),北京,大兴国际机场,08:00,宁波,栎社国际机场T2,10:25,,350,100%
2020-05-31,厦门航空,MF7193,波音738(中型),北京,大兴国际机场,08:00,宁波,栎社国际机场T2,10:25,,410,100%
2020-05-31,东方航空,MU5167,空客321(中型),北京,大兴国际机场,15:50,宁波,栎社国际机场T2,18:25,,475,94.87%
2020-05-31,中国联合航空,KN5991,波音737(中型),北京,大兴国际机场,12:45,宁波,栎社国际机场T2,15:15,,548,100%
2020-05-31,中国联合航空,KN2267,波音737(中型),北京,大兴国际机场,16:30,齐齐哈尔,三家子机场,18:40,,888,100.00%
2020-05-31,东方航空,MU7469,空客321(中型),北京,大兴国际机场,07:05,青岛,流亭国际机场T2,08:45,,280,
2020-05-31,东方航空,MU5196,空客321(中型),北京,大兴国际机场,23:15,青岛,流亭国际机场T2,01:05 +1天,,280,94.87%
2020-05-31,东方航空,MU5194,空客321(中型),北京,大兴国际机场,19:30,青岛,流亭国际机场T2,21:10,,305,100.00%
2020-05-31,中国联合航空,KN5931,波音737(中型),北京,大兴国际机场,14:15,衢州,衢州机场,16:40,,558,97%
2020-05-31,厦门航空,MF8579,波音738(中型),北京,大兴国际机场,09:10,衢州,衢州机场,11:35,,1400,
2020-05-31,中国联合航空,KN5867,波音737(中型),北京,大兴国际机场,10:10,日照,山字河机场,11:45,,210,96.61%
2020-05-31,首都航空,JD5869,空客 A320(中型),北京,大兴国际机场,17:15,三亚,凤凰国际机场T2,23:05,合肥,297,100%
2020-05-31,南方航空,CZ6716,空客321(中型),北京,大兴国际机场,19:10,三亚,凤凰国际机场T1,23:20,,350,96.61%
2020-05-31,南方航空,CZ6718,空客321(中型),北京,大兴国际机场,07:50,三亚,凤凰国际机场T1,12:00,,450,98.32%
2020-05-31,南方航空,CZ6712,空客321(中型),北京,大兴国际机场,13:15,三亚,凤凰国际机场T1,17:30,,450,98.32%
2020-05-31,南方航空,CZ6714,空客321(中型),北京,大兴国际机场,14:10,三亚,凤凰国际机场T1,18:50,,450,100.00%
2020-05-31,河北航空,NS8011,波音738(中型),北京,大兴国际机场,14:45,三亚,凤凰国际机场T2,19:10,,480,100%
2020-05-31,厦门航空,MF8393,波音738(中型),北京,大兴国际机场,09:00,三亚,凤凰国际机场T1,13:20,,500,100%
2020-05-31,厦门航空,MF7177,波音738(中型),北京,大兴国际机场,14:45,三亚,凤凰国际机场T2,19:10,,1010,100%
2020-05-31,河北航空,NS8393,波音738(中型),北京,大兴国际机场,09:00,三亚,凤凰国际机场T1,13:20,,1070,100%
2020-05-31,南方航空,CZ5870,波音738(中型),北京,大兴国际机场,09:00,三亚,凤凰国际机场T1,13:20,,1810,100%
2020-05-31,首都航空,JD5577,空客321(中型),北京,大兴国际机场,06:50,三亚,凤凰国际机场T2,11:10,,3340,100%
2020-05-31,厦门航空,MF8170,波音738(中型),北京,大兴国际机场,21:15,厦门,高崎国际机场T3,00:05 +1天,,580,100.00%
2020-05-31,中国联合航空,KN5927,波音737(中型),北京,大兴国际机场,11:50,厦门,高崎国际机场T4,14:55,,648,98.32%
2020-05-31,厦门航空,MF8106,波音738(中型),北京,大兴国际机场,18:55,厦门,高崎国际机场T3,22:05,,700,89.44%
2020-05-31,东方航空,MU5170,空客320(中型),北京,大兴国际机场,17:00,厦门,高崎国际机场T4,21:30,合肥,825,93.10%
2020-05-31,厦门航空,MF8104,波音738(中型),北京,大兴国际机场,09:00,厦门,高崎国际机场T3,12:05,,980,100.00%
2020-05-31,厦门航空,MF8118,波音738(中型),北京,大兴国际机场,11:05,厦门,高崎国际机场T3,14:00,,980,96.61%
2020-05-31,厦门航空,MF8128,波音738(中型),北京,大兴国际机场,13:30,厦门,高崎国际机场T3,16:30,,980,
2020-05-31,厦门航空,MF8102,,北京,大兴国际机场,16:40,厦门,高崎国际机场T3,19:45,,980,98.32%
2020-05-31,南方航空,CZ5039,波音738(中型),北京,大兴国际机场,09:00,厦门,高崎国际机场T3,12:05,,1260,100.00%
2020-05-31,南方航空,CZ5051,波音738(中型),北京,大兴国际机场,11:05,厦门,高崎国际机场T3,14:00,,1260,96.61%
2020-05-31,南方航空,CZ5896,波音738(中型),北京,大兴国际机场,13:30,厦门,高崎国际机场T3,16:30,,1260,
2020-05-31,南方航空,CZ5037,波音787(大型),北京,大兴国际机场,16:40,厦门,高崎国际机场T3,19:45,,1260,98.32%
2020-05-31,南方航空,CZ5041,波音738(中型),北京,大兴国际机场,18:55,厦门,高崎国际机场T3,22:05,,1260,89.44%
2020-05-31,南方航空,CZ5071,波音738(中型),北京,大兴国际机场,21:15,厦门,高崎国际机场T3,00:05 +1天,,1260,100.00%
2020-05-31,吉祥航空,HO1260,空客321(中型),北京,大兴国际机场,06:50,上海,虹桥国际机场T2,09:05,,410,
2020-05-31,中国联合航空,KN5737,波音737(中型),北京,大兴国际机场,07:55,上海,虹桥国际机场T2,10:10,,492,100.00%
2020-05-31,中国联合航空,KN5977,波音737(中型),北京,大兴国际机场,21:00,上海,浦东国际机场T1,23:10,,493,100.00%
2020-05-31,中国联合航空,KN5955,波音737(中型),北京,大兴国际机场,14:55,上海,虹桥国际机场T2,17:20,,580,100.00%
2020-05-31,南方航空,CZ3907,空客330(大型),北京,大兴国际机场,08:15,上海,虹桥国际机场T2,10:30,,730,93.10%
2020-05-31,南方航空,CZ8885,空客330(大型),北京,大兴国际机场,15:55,上海,虹桥国际机场T2,18:20,,730,
2020-05-31,厦门航空,MF8178,波音738(中型),北京,大兴国际机场,16:30,上海,浦东国际机场T2,18:40,,730,100.00%
2020-05-31,南方航空,CZ5079,波音738(中型),北京,大兴国际机场,16:30,上海,浦东国际机场T2,18:40,,730,100.00%
2020-05-31,南方航空,CZ8887,空客330(大型),北京,大兴国际机场,12:00,上海,虹桥国际机场T2,14:10,,870,
2020-05-31,南方航空,CZ9175,空客321(中型),北京,大兴国际机场,19:35,上海,浦东国际机场T1,22:00,,870,100.00%
2020-05-31,东方航空,MU5130,空客321(中型),北京,大兴国际机场,19:35,上海,浦东国际机场T1,22:00,,900,100.00%
2020-05-31,东方航空,MU563,空客330(大型),北京,大兴国际机场,17:15,上海,浦东国际机场T1,19:30,,1610,98.32%
2020-05-31,南方航空,CZ3194,空客330(大型),北京,大兴国际机场,08:10,深圳,宝安国际机场T3,11:30,,500,96.61%
2020-05-31,中国联合航空,KN5855,波音737(中型),北京,大兴国际机场,07:10,深圳,宝安国际机场T3,10:30,,558,97%
2020-05-31,中国联合航空,KN5911,波音737(中型),北京,大兴国际机场,13:50,深圳,宝安国际机场T3,17:30,,715,100%
2020-05-31,东方航空,MU9627,波音787(大型),北京,大兴国际机场,17:00,深圳,宝安国际机场T3,20:25,,735,
2020-05-31,南方航空,CZ3154,空客321(中型),北京,大兴国际机场,18:00,深圳,宝安国际机场T3,21:30,,750,98.32%
2020-05-31,中国联合航空,KN5867,波音737(中型),北京,大兴国际机场,10:10,深圳,宝安国际机场T3,15:30,日照,998,97%
2020-05-31,南方航空,CZ8900,空客330(大型),北京,大兴国际机场,11:00,深圳,宝安国际机场T3,14:35,,1110,
2020-05-31,南方航空,CZ3158,空客330(大型),北京,大兴国际机场,14:00,深圳,宝安国际机场T3,17:20,,1110,100%
2020-05-31,厦门航空,MF8142,,北京,大兴国际机场,15:15,深圳,宝安国际机场T3,18:40,,1350,100%
2020-05-31,南方航空,CZ5059,波音787(大型),北京,大兴国际机场,15:15,深圳,宝安国际机场T3,18:40,,1490,100%
2020-05-31,东方航空,MU5300,波音737(中型),北京,大兴国际机场,22:30,太原,武宿国际机场T2,00:15 +1天,,230,96.61%
